Cycle_BatchID,EventFrameID_Reference,Time_out,L1_WithoutSensorNoise_PV
B_44,-5.0,0.46499999999991815,0.14740000000000464
B_44,-4.0,0.0,0.0
B_44,-3.0,0.0,0.0
B_44,-2.0,0.0,0.0
B_44,-1.0,0.6209999999999809,0.0
B_44,1.0,0.05299999999999727,31.813
B_44,2.0,0.05099999999993088,30.615299999999998
B_44,3.1,0.07900000000006457,4.794399999999996
B_44,3.2,0.09600000000000364,-0.4398999999999944
B_44,4.1,0.24900000000002365,0.0
B_44,4.2,0.09199999999998454,16.216499999999996
B_44,4.3,0.08299999999996999,-0.007800000000003138
B_44,5.0,0.69500000000005,4.3958999999999975
B_44,6.0,3.0019999999999527,-29.214799999999997
B_44,7.0,6.98700000000008,23.74340000000001
B_44,8.0,1.9990000000000236,-0.7401000000000124
B_44,9.0,0.7479999999999336,-12.803299999999993
B_44,10.0,0.0909999999998945,-76.458314
B_45,-10.0,0.4940000000000282,0.0
B_45,-9.0,0.0,0.0
B_45,-8.0,0.0,0.0
B_45,-7.0,0.0,0.0
B_45,-6.0,0.0,0.0
B_45,-5.0,0.28700000000003456,0.870900000000006
B_45,-4.0,0.18099999999992633,0.0
B_45,-3.0,0.0,0.0
B_45,-2.0,0.0,0.0
B_45,-1.0,0.12999999999999545,0.0
B_45,1.0,0.05299999999999727,31.4992
B_45,2.0,0.053999999999973625,32.3207
B_45,3.1,0.06000000000005912,3.6717999999999904
B_45,3.2,0.09000000000003183,5.005100000000013
B_45,4.1,0.24900000000002365,0.0
B_45,4.2,0.08799999999996544,15.847899999999996
B_45,4.3,0.08300000000008367,-0.007800000000003138
B_45,5.0,0.6979999999999791,4.765500000000003
B_45,6.0,2.6989999999999554,-29.619199999999992
B_45,7.0,6.197000000000003,23.76910000000001
B_45,8.0,1.9990000000000236,-0.2638999999999925
B_45,9.0,0.8949999999999818,-12.900199999999998
B_45,10.0,0.09100000000000819,-76.229706
B_46,-10.0,0.6680000000000064,0.0
B_46,-9.0,0.0,0.0
B_46,-8.0,0.0,0.0
B_46,-7.0,0.0,0.0
B_46,-6.0,0.3229999999999791,0.0
B_46,-5.0,0.4740000000000464,0.6726999999999919
B_46,-4.0,0.8769999999999527,0.0
B_46,-3.0,0.0,0.0
B_46,-2.0,0.0,0.0
B_46,-1.0,0.09100000000000819,0.0
B_46,1.0,0.053999999999973625,32.2399
B_46,2.0,0.05200000000002092,31.207900000000002
B_46,3.1,0.06200000000001182,3.710399999999993
B_46,3.2,0.10200000000008913,3.9780999999999977
B_46,4.1,0.24900000000002365,0.0
B_46,4.2,0.08899999999994179,15.714300000000009
B_46,4.3,0.08299999999996999,-0.007699999999999818
B_46,5.0,0.6789999999999736,4.283600000000007
B_46,6.0,2.8360000000000127,-29.6267
B_46,7.0,7.205000000000041,23.8527
B_46,8.0,1.9990000000000236,-0.02410000000000423
B_46,9.0,0.9150000000000773,-12.720500000000001
B_46,10.0,0.09100000000000819,-76.515503
B_47,-10.0,0.43200000000001637,0.0
B_47,-9.0,0.0,0.0
B_47,-8.0,0.0,0.0
B_47,-7.0,0.0,0.0
B_47,-6.0,0.12000000000000455,0.0
B_47,-5.0,0.1150000000000091,0.0
B_47,-4.0,0.4010000000000673,0.0
B_47,-3.0,0.0,0.0
B_47,-2.0,0.0,0.0
B_47,-1.0,0.1069999999999709,0.0
B_47,1.0,0.05200000000002092,31.3538
B_47,2.0,0.05299999999999727,31.8522
B_47,3.1,0.06999999999993634,4.212800000000001
B_47,3.2,0.08600000000001273,9.208699999999993
B_47,4.1,0.24900000000002365,0.0
B_47,4.2,0.08600000000001273,15.602500000000006
B_47,4.3,0.08299999999996999,-0.007799999999988927
B_47,5.0,0.7290000000000418,5.052900000000008
B_47,6.0,2.7770000000000437,-29.030600000000007
B_47,7.0,6.698999999999955,23.880800000000008
B_47,8.0,1.99899999999991,1.082499999999996
B_47,9.0,0.7999999999999545,-13.048900000000003
B_47,10.0,0.09000000000003183,-75.874874
B_48,-10.0,0.47699999999997544,0.0
B_48,-9.0,0.0,0.0
B_48,-8.0,0.0,0.0
B_48,-7.0,0.0,0.0
B_48,-6.0,0.4980000000000473,0.0
B_48,-5.0,0.6620000000000346,0.9478000000000009
B_48,-4.0,0.38999999999998636,0.0
B_48,-3.0,0.0,0.0
B_48,-2.0,0.0,0.0
B_48,-1.0,0.5299999999999727,0.0
B_48,1.0,0.053999999999973625,32.2999
B_48,2.0,0.05299999999999727,31.891299999999994
B_48,3.1,0.05200000000002092,3.1303000000000054
B_48,3.2,0.10099999999999909,5.061400000000006
B_48,4.1,0.24899999999990996,0.0
B_48,4.2,0.08499999999992269,15.357399999999998
B_48,4.3,0.08300000000008367,-0.007799999999988927
B_48,5.0,0.70900000000006,4.839700000000008
B_48,6.0,3.1989999999999554,-30.1485
B_48,7.0,7.196000000000026,23.503199999999993
B_48,8.0,1.9990000000000236,-0.3697999999999979
B_48,9.0,0.7989999999999782,-12.66149999999999
B_48,10.0,0.0909999999998945,-76.395652
B_49,-10.0,0.6449999999999818,0.0
B_49,-9.0,0.0,0.0
B_49,-8.0,0.0,0.0
B_49,-7.0,0.0,0.0
B_49,-6.0,0.6529999999999063,0.0
B_49,-5.0,0.8840000000000146,0.0
B_49,-4.0,0.5350000000000819,0.0
B_49,-3.0,0.0,0.0
B_49,-2.0,0.0,0.0
B_49,-1.0,0.41700000000003,0.0
B_49,1.0,0.053999999999973625,32.4678
B_49,2.0,0.05200000000002092,31.199799999999996
B_49,3.1,0.07699999999999818,4.422200000000004
B_49,3.2,0.07600000000002183,8.417199999999994
B_49,4.1,0.24900000000002365,0.0
B_49,4.2,0.09200000000009823,16.577399999999997
B_49,4.3,0.08299999999996999,-0.007800000000003138
B_49,5.0,0.5439999999999827,4.037299999999988
B_49,6.0,2.8279999999999745,-28.87599999999999
B_49,7.0,7.663000000000011,23.759
B_49,8.0,1.9990000000000236,1.1527999999999992
B_49,9.0,0.88900000000001,-12.869299999999996
B_49,10.0,0.09100000000000819,-76.346621
B_5,-10.0,0.9050000000000011,0.0
B_5,-9.0,0.0,0.0
B_5,-8.0,0.0,0.0
B_5,-7.0,0.0,0.0
B_5,-6.0,0.7120000000000033,0.0
B_5,-5.0,0.5369999999999919,0.5487000000000108
B_5,-4.0,0.0,0.0
B_5,-3.0,0.0,0.0
B_5,-2.0,0.0,0.0
B_5,-1.0,0.7420000000000044,0.0
B_5,1.0,0.054000000000002046,32.2461
B_5,2.0,0.0519999999999925,31.119300000000003
B_5,3.1,0.06799999999999784,3.9523999999999972
B_5,3.2,0.08599999999999852,-0.9080000000000013
B_5,4.1,0.24900000000000944,0.0
B_5,4.2,0.09000000000000341,16.307599999999994
B_5,4.3,0.08299999999999841,-0.007699999999999818
B_5,5.0,0.688999999999993,4.536100000000005
B_5,6.0,3.097999999999999,-29.876400000000004
B_5,7.0,6.515000000000001,23.958200000000005
B_5,8.0,1.9989999999999952,-0.015299999999996317
B_5,9.0,0.9029999999999916,-12.632100000000008
B_5,10.0,0.09099999999999397,-76.107495
B_50,-10.0,0.6549999999999727,0.0
B_50,-9.0,0.0,0.0
B_50,-8.0,0.0,0.0
B_50,-7.0,0.0,0.0
B_50,-6.0,0.2680000000000291,0.0
B_50,-5.0,1.1829999999999927,1.1130999999999887
B_50,-4.0,0.26099999999996726,0.0
B_50,-3.0,0.0,0.0
B_50,-2.0,0.0,0.0
B_50,-1.0,0.0,0.0
B_50,1.0,0.05499999999994998,32.6422
B_50,2.0,0.051000000000044565,30.366300000000003
B_50,3.1,0.07699999999999818,4.315999999999988
B_50,3.2,0.09800000000007003,7.389700000000005
B_50,4.1,0.24900000000002365,0.0
B_50,4.2,0.08699999999998909,15.9713
B_50,4.3,0.08300000000008367,-0.007800000000003138
B_50,5.0,0.7380000000000564,4.752300000000005
B_50,6.0,2.8310000000000173,-30.275299999999987
B_50,7.0,7.476999999999975,24.2671
B_50,8.0,1.99899999999991,0.5887000000000029
B_50,9.0,0.8779999999999291,-13.196200000000005
B_50,10.0,0.0909999999998945,-76.193012
B_51,-10.0,0.2949999999999591,0.0
B_51,-9.0,0.0,0.0
B_51,-8.0,0.0,0.0
B_51,-7.0,0.0,0.0
B_51,-6.0,0.5860000000000127,0.0
B_51,-5.0,0.0,0.0
B_51,-4.0,0.49900000000002365,0.0
B_51,-3.0,0.0,0.0
B_51,-2.0,0.0,0.0
B_51,-1.0,0.0,0.0
B_51,1.0,0.04399999999998272,26.1231
B_51,2.0,0.03999999999996362,23.892599999999998
B_51,3.1,0.06499999999994088,3.9632000000000005
B_51,3.2,0.06100000000003547,2.7819000000000003
B_51,4.1,0.24900000000002365,0.0
B_51,4.2,0.07200000000000273,12.740299999999998
B_51,4.3,0.08300000000008367,-0.007800000000003138
B_51,5.0,0.5529999999999973,3.8490000000000038
B_51,6.0,2.240000000000009,-23.1237
B_51,7.0,6.8840000000000146,19.456000000000003
B_51,8.0,1.9990000000000236,1.0835000000000008
B_51,9.0,0.6590000000001055,-10.851299999999995
B_51,10.0,0.07299999999997908,-61.308572399999996
B_52,-10.0,0.88900000000001,0.0
B_52,-9.0,0.0,0.0
B_52,-8.0,0.0,0.0
B_52,-7.0,0.0,0.0
B_52,-6.0,0.0,0.0
B_52,-5.0,0.3590000000000373,0.0
B_52,-4.0,0.38900000000001,0.0
B_52,-3.0,0.0,0.0
B_52,-2.0,0.0,0.0
B_52,-1.0,0.4619999999999891,0.0
B_52,1.0,0.053999999999973625,32.1073
B_52,2.0,0.051000000000044565,30.4788
B_52,3.1,0.08300000000008367,4.736799999999995
B_52,3.2,0.09399999999993724,11.469499999999996
B_52,4.1,0.24899999999990996,0.0
B_52,4.2,0.08699999999998909,15.5518
B_52,4.3,0.08299999999996999,-0.007699999999999818
B_52,5.0,0.7000000000000455,5.056299999999993
B_52,6.0,2.8290000000000646,-28.935699999999997
B_52,7.0,6.7830000000000155,23.668099999999995
B_52,8.0,1.9990000000000236,-1.2198000000000064
B_52,9.0,0.8589999999999236,-12.893299999999996
B_52,10.0,0.09100000000000819,-76.306093
B_53,-10.0,0.3650000000000091,0.0
B_53,-9.0,0.0,0.0
B_53,-8.0,0.0,0.0
B_53,-7.0,0.0,0.0
B_53,-6.0,0.28499999999996817,0.0
B_53,-5.0,0.6189999999999145,0.0
B_53,-4.0,0.0,0.0
B_53,-3.0,0.0,0.0
B_53,-2.0,0.0,0.0
B_53,-1.0,0.0,0.0
B_53,1.0,0.05299999999999727,31.7379
B_53,2.0,0.05299999999999727,31.769199999999998
B_53,3.1,0.07000000000005002,4.051500000000004
B_53,3.2,0.09600000000000364,-0.3446999999999889
B_53,4.1,0.24900000000002365,0.0
B_53,4.2,0.08400000000006003,15.0561
B_53,4.3,0.08299999999996999,-0.007699999999999818
B_53,5.0,0.7309999999999945,5.053700000000006
B_53,6.0,2.7889999999999873,-28.90310000000001
B_53,7.0,6.410000000000082,23.5878
B_53,8.0,1.9990000000000236,-0.37760000000000105
B_53,9.0,0.8659999999999854,-12.935000000000002
B_53,10.0,0.09100000000000819,-76.46647850000001
B_54,-10.0,0.7759999999999536,0.0
B_54,-9.0,0.0,0.0
B_54,-8.0,0.0,0.0
B_54,-7.0,0.0,0.0
B_54,-6.0,0.0,0.0
B_54,-5.0,0.0,0.0
B_54,-4.0,0.0,0.0
B_54,-3.0,0.0,0.0
B_54,-2.0,0.0,0.0
B_54,-1.0,0.5240000000000009,0.0
B_54,1.0,0.05300000000011096,31.6525
B_54,2.0,0.05299999999999727,31.6171
B_54,3.1,0.07200000000000273,4.132799999999989
B_54,3.2,0.08300000000008367,2.0593999999999966
B_54,4.1,0.24900000000002365,0.0
B_54,4.2,0.09399999999993724,16.535899999999998
B_54,4.3,0.08299999999996999,-0.007800000000003138
B_54,5.0,0.6710000000000491,4.1603000000000065
B_54,6.0,2.877999999999929,-28.979799999999997
B_54,7.0,7.231999999999971,24.345700000000008
B_54,8.0,1.9990000000000236,-0.24110000000000298
B_54,9.0,0.8859999999999673,-13.141199999999998
B_54,10.0,0.09100000000000819,-76.16355600000001
B_55,-10.0,1.127999999999929,0.0
B_55,-9.0,0.0,0.0
B_55,-8.0,0.0,0.0
B_55,-7.0,0.0,0.0
B_55,-6.0,0.5319999999999254,0.0
B_55,-5.0,0.3830000000000382,0.2597999999999985
B_55,-4.0,0.0,0.0
B_55,-3.0,0.0,0.0
B_55,-2.0,0.0,0.0
B_55,-1.0,0.8120000000000118,0.0
B_55,1.0,0.053999999999973625,32.3829
B_55,2.0,0.05000000000006821,30.010400000000004
B_55,3.1,0.08299999999996999,4.745299999999993
B_55,3.2,0.09000000000003183,5.307900000000004
B_55,4.1,0.24900000000002365,0.0
B_55,4.2,0.08600000000001273,15.448599999999999
B_55,4.3,0.08299999999996999,-0.007699999999999818
B_55,5.0,0.8769999999999527,5.221000000000004
B_55,6.0,3.0109999999999673,-29.051199999999994
B_55,7.0,6.752999999999929,23.575000000000003
B_55,8.0,1.9990000000000236,0.8348000000000013
B_55,9.0,0.7830000000000155,-12.7226
B_55,10.0,0.09100000000000819,-75.897047
B_56,-10.0,0.5609999999999218,0.0
B_56,-9.0,0.0,0.0
B_56,-8.0,0.0,0.0
B_56,-7.0,0.0,0.0
B_56,-6.0,0.5819999999999936,0.0
B_56,-5.0,0.6050000000000182,0.8025999999999982
B_56,-4.0,0.0,0.0
B_56,-3.0,0.0,0.0
B_56,-2.0,0.0,0.0
B_56,-1.0,0.3120000000000118,0.0
B_56,1.0,0.05200000000002092,31.1955
B_56,2.0,0.053999999999973625,32.4661
B_56,3.1,0.05999999999994543,3.5827000000000027
B_56,3.2,0.09199999999998454,3.4964000000000084
B_56,4.1,0.24899999999990996,0.0
B_56,4.2,0.08999999999991815,16.1096
B_56,4.3,0.08299999999996999,-0.007800000000003138
B_56,5.0,0.7169999999999845,4.5959
B_56,6.0,2.7870000000000346,-30.1147
B_56,7.0,6.812000000000012,24.238299999999995
B_56,8.0,1.9990000000000236,-0.25
B_56,9.0,0.76299999999992,-12.947900000000004
B_56,10.0,0.09100000000000819,-76.433938
B_57,-10.0,0.27100000000007185,0.0
B_57,-9.0,0.0,0.0
B_57,-8.0,0.0,0.0
B_57,-7.0,0.0,0.0
B_57,-6.0,0.19600000000002638,0.0
B_57,-5.0,0.45699999999999363,0.41670000000000584
B_57,-4.0,0.0,0.0
B_57,-3.0,0.0,0.0
B_57,-2.0,0.0,0.0
B_57,-1.0,1.0629999999999882,0.0
B_57,1.0,0.05299999999999727,31.5765
B_57,2.0,0.05299999999999727,31.6366
B_57,3.1,0.07699999999999818,4.429000000000002
B_57,3.2,0.08500000000003638,10.296700000000001
B_57,4.1,0.24900000000002365,0.0
B_57,4.2,0.08199999999999363,15.060400000000001
B_57,4.3,0.08300000000008367,-0.007800000000003138
B_57,5.0,0.8590000000000373,5.655000000000001
B_57,6.0,2.951999999999998,-29.801000000000002
B_57,7.0,6.61099999999999,24.0497
B_57,8.0,1.99899999999991,-0.803299999999993
B_57,9.0,0.8429999999999609,-13.061800000000005
B_57,10.0,0.09100000000000819,-76.383233
B_58,-10.0,0.6789999999999736,0.0
B_58,-9.0,0.0,0.0
B_58,-8.0,0.0,0.0
B_58,-7.0,0.0,0.0
B_58,-6.0,0.35199999999997544,0.0
B_58,-5.0,0.0,0.0
B_58,-4.0,0.9260000000000446,0.0
B_58,-3.0,0.0,0.0
B_58,-2.0,0.0,0.0
B_58,-1.0,0.6019999999999754,0.0
B_58,1.0,0.05199999999990723,31.0878
B_58,2.0,0.05499999999994998,33.058800000000005
B_58,3.1,0.053999999999973625,3.5715000000000003
B_58,3.2,0.08600000000001273,9.10799999999999
B_58,4.1,0.24900000000002365,0.0
B_58,4.2,0.09199999999998454,16.405699999999996
B_58,4.3,0.08300000000008367,-0.007699999999999818
B_58,5.0,0.5769999999999982,4.015299999999996
B_58,6.0,2.76400000000001,-29.046499999999995
B_58,7.0,7.56899999999996,23.622699999999995
B_58,8.0,1.9990000000000236,0.6212000000000018
B_58,9.0,0.8220000000000027,-12.581499999999991
B_58,10.0,0.09000000000003183,-75.901662
B_59,-10.0,0.5030000000001564,0.0
B_59,-9.0,0.0,0.0
B_59,-8.0,0.0,0.0
B_59,-7.0,0.0,0.0
B_59,-6.0,0.7119999999999891,0.0
B_59,-5.0,1.01400000000001,0.0
B_59,-4.0,0.7100000000000364,0.0
B_59,-3.0,0.0,0.0
B_59,-2.0,0.0,0.0
B_59,-1.0,0.18600000000003547,0.0
B_59,1.0,0.05299999999999727,31.8032
B_59,2.0,0.05299999999999727,31.9429
B_59,3.1,0.06100000000003547,3.7605999999999966
B_59,3.2,0.09100000000000819,4.260900000000007
B_59,4.1,0.24900000000002365,0.0
B_59,4.2,0.08600000000001273,15.515599999999992
B_59,4.3,0.08300000000008367,-0.007799999999988927
B_59,5.0,0.7110000000000127,5.061400000000006
B_59,6.0,3.134999999999991,-29.220799999999997
B_59,7.0,7.357999999999947,24.1789
B_59,8.0,1.9990000000000236,-0.3743000000000052
B_59,9.0,0.79300000000012,-12.850700000000003
B_59,10.0,0.0909999999998945,-76.67856499999999
B_6,-10.0,0.0,0.0
B_6,-9.0,0.0,0.0
B_6,-8.0,0.0,0.0
B_6,-7.0,0.0,0.0
B_6,-6.0,0.6640000000000015,0.0
B_6,-5.0,0.2599999999999909,0.3966999999999956
B_6,-4.0,0.4819999999999993,0.0
B_6,-3.0,0.0,0.0
B_6,-2.0,0.0,0.0
B_6,-1.0,0.6809999999999974,0.0
B_6,1.0,0.054000000000002046,32.2788
B_6,2.0,0.05300000000001148,31.660899999999998
B_6,3.1,0.06199999999999761,3.7630999999999943
B_6,3.2,0.08299999999999841,12.035300000000007
B_6,4.1,0.24899999999999523,0.0
B_6,4.2,0.09099999999999397,16.123499999999993
B_6,4.3,0.08299999999999841,-0.007699999999999818
B_6,5.0,0.7010000000000076,4.525199999999998
B_6,6.0,3.147999999999996,-29.529300000000006
B_6,7.0,6.716000000000008,23.863199999999992
B_6,8.0,1.9990000000000094,-0.693799999999996
B_6,9.0,0.9000000000000057,-12.730799999999988
B_6,10.0,0.09099999999999397,-76.53039700000001
B_60,-10.0,0.0,0.0
B_60,-9.0,0.0,0.0
B_60,-8.0,0.0,0.0
B_60,-7.0,0.0,0.0
B_60,-6.0,0.2539999999999054,0.0
B_60,-5.0,0.4860000000001037,0.39509999999999934
B_60,-4.0,0.18100000000004002,0.0
B_60,-3.0,0.0,0.0
B_60,-2.0,0.0,0.0
B_60,-1.0,0.2359999999998763,0.0
B_60,1.0,0.05400000000008731,32.3359
B_60,2.0,0.05300000000011096,31.8876
B_60,3.1,0.05999999999994543,3.3880999999999943
B_60,3.2,0.08200000000010732,2.8375000000000057
B_60,4.1,0.24900000000002365,0.0
B_60,4.2,0.08799999999996544,16.013099999999994
B_60,4.3,0.08300000000008367,-0.007699999999999818
B_60,5.0,0.7039999999999509,4.8633000000000095
B_60,6.0,2.7000000000000455,-29.540900000000008
B_60,7.0,7.5090000000000146,24.254900000000006
B_60,8.0,1.9990000000000236,0.6122999999999905
B_60,9.0,0.8410000000001219,-13.118499999999997
B_60,10.0,0.0909999999998945,-76.7302835
B_61,-10.0,0.26500000000010004,0.0
B_61,-9.0,0.0,0.0
B_61,-8.0,0.0,0.0
B_61,-7.0,0.0,0.0
B_61,-6.0,0.8360000000000127,0.0
B_61,-5.0,0.4339999999999691,0.588799999999992
B_61,-4.0,0.0,0.0
B_61,-3.0,0.0,0.0
B_61,-2.0,0.0,0.0
B_61,-1.0,0.0,0.0
B_61,1.0,0.04299999999989268,25.4952
B_61,2.0,0.041999999999916326,25.0449
B_61,3.1,0.05700000000001637,3.2182999999999993
B_61,3.2,0.07099999999991269,3.1550999999999974
B_61,4.1,0.24899999999979627,0.0
B_61,4.2,0.07099999999991269,12.956800000000008
B_61,4.3,0.08300000000008367,-0.007800000000003138
B_61,5.0,0.5419999999999163,3.4059000000000026
B_61,6.0,2.241000000000213,-23.8823
B_61,7.0,6.16599999999994,18.9801
B_61,8.0,1.9990000000000236,1.4037000000000006
B_61,9.0,0.6390000000001237,-10.000700000000009
B_61,10.0,0.0729999999998654,-61.337034
B_62,-10.0,0.17300000000000182,0.0
B_62,-9.0,0.0,0.0
B_62,-8.0,0.0,0.0
B_62,-7.0,0.0,0.0
B_62,-6.0,0.0,0.0
B_62,-5.0,0.0,0.0
B_62,-4.0,0.7989999999999782,0.0
B_62,-3.0,0.0,0.0
B_62,-2.0,0.0,0.0
B_62,-1.0,0.5510000000001583,0.0
B_62,1.0,0.052999999999883585,31.6756
B_62,2.0,0.05499999999983629,33.182199999999995
B_62,3.1,0.05499999999983629,3.4021000000000043
B_62,3.2,0.07000000000016371,3.9932000000000016
B_62,4.1,0.24900000000002365,0.0
B_62,4.2,0.0909999999998945,16.442099999999996
B_62,4.3,0.08300000000008367,-0.007800000000003138
B_62,5.0,0.7100000000000364,4.738599999999991
B_62,6.0,2.8759999999999764,-29.150999999999996
B_62,7.0,6.3400000000001455,24.177900000000008
B_62,8.0,1.9990000000000236,-0.38179999999999836
B_62,9.0,0.83400000000006,-13.113700000000009
B_62,10.0,0.0909999999998945,-76.312719
B_63,-10.0,0.7989999999999782,0.0
B_63,-9.0,0.0,0.0
B_63,-8.0,0.0,0.0
B_63,-7.0,0.0,0.0
B_63,-6.0,0.6190000000001419,0.0
B_63,-5.0,0.0,0.0
B_63,-4.0,0.3589999999999236,0.0
B_63,-3.0,0.0,0.0
B_63,-2.0,0.0,0.0
B_63,-1.0,0.34699999999998,0.0
B_63,1.0,0.05199999999990723,31.1829
B_63,2.0,0.05400000000008731,32.4083
B_63,3.1,0.06899999999995998,3.9542999999999893
B_63,3.2,0.08100000000013097,3.9531999999999954
B_63,4.1,0.24900000000002365,0.0
B_63,4.2,0.08600000000001273,15.608800000000002
B_63,4.3,0.08300000000008367,-0.007799999999988927
B_63,5.0,0.7480000000000473,5.026200000000003
B_63,6.0,2.9449999999999363,-28.887299999999996
B_63,7.0,7.449000000000069,23.7791
B_63,8.0,1.9990000000000236,0.04420000000000357
B_63,9.0,0.8899999999998727,-13.055800000000005
B_63,10.0,0.09100000000012187,-76.43997794
B_7,-10.0,0.5219999999999914,0.0
B_7,-9.0,0.0,0.0
B_7,-8.0,0.0,0.0
B_7,-7.0,0.0,0.0
B_7,-6.0,0.31699999999999307,0.0
B_7,-5.0,0.769999999999996,0.0
B_7,-4.0,0.0,0.0
B_7,-3.0,0.0,0.0
B_7,-2.0,0.0,0.0
B_7,-1.0,0.30299999999999727,0.0
B_7,1.0,0.054000000000002046,32.2086
B_7,2.0,0.04999999999999716,29.9711
B_7,3.1,0.0759999999999934,4.8947
B_7,3.2,0.09300000000000352,12.589200000000005
B_7,4.1,0.24899999999999523,0.0
B_7,4.2,0.09199999999999875,16.376000000000005
B_7,4.3,0.08299999999999841,-0.007699999999999818
B_7,5.0,0.5949999999999989,4.010599999999997
B_7,6.0,2.840999999999994,-28.703400000000002
B_7,7.0,6.599000000000004,23.62620000000001
B_7,8.0,1.9990000000000094,0.38979999999999393
B_7,9.0,0.8470000000000084,-12.654800000000009
B_7,10.0,0.09100000000000819,-76.572121
B_8,-10.0,1.072999999999979,0.0
B_8,-9.0,0.0,0.0
B_8,-8.0,0.0,0.0
B_8,-7.0,0.0,0.0
B_8,-6.0,0.7890000000000015,0.0
B_8,-5.0,0.0,0.0
B_8,-4.0,0.3129999999999882,0.0
B_8,-3.0,0.0,0.0
B_8,-2.0,0.0,0.0
B_8,-1.0,0.5220000000000056,0.0
B_8,1.0,0.05300000000001148,32.1499
B_8,2.0,0.053999999999987836,32.42359999999999
B_8,3.1,0.04399999999999693,2.604300000000009
B_8,3.2,0.09799999999999898,-2.3403000000000134
B_8,4.1,0.24899999999999523,0.0
B_8,4.2,0.09099999999999397,16.578199999999995
B_8,4.3,0.08299999999999841,-0.007800000000003138
B_8,5.0,0.5640000000000072,4.029699999999991
B_8,6.0,2.9279999999999973,-29.095799999999997
B_8,7.0,6.882999999999981,23.660300000000007
B_8,8.0,1.9989999999999952,-0.3762000000000114
B_8,9.0,0.8930000000000007,-12.642499999999998
B_8,10.0,0.09100000000000819,-76.405678
B_9,-10.0,0.15000000000000568,0.0
B_9,-9.0,0.0,0.0
B_9,-8.0,0.0,0.0
B_9,-7.0,0.0,0.0
B_9,-6.0,0.0,0.0
B_9,-5.0,1.1620000000000061,1.4722000000000008
B_9,-4.0,0.46000000000000796,0.0
B_9,-3.0,0.0,0.0
B_9,-2.0,0.0,0.0
B_9,-1.0,0.5180000000000007,0.0
B_9,1.0,0.054000000000002046,32.4512
B_9,2.0,0.05000000000001137,30.013199999999998
B_9,3.1,0.07900000000000773,4.870400000000004
B_9,3.2,0.08500000000000796,10.211100000000002
B_9,4.1,0.24899999999999523,0.0
B_9,4.2,0.08500000000000796,15.365700000000004
B_9,4.3,0.08299999999999841,-0.007699999999999818
B_9,5.0,0.8580000000000041,5.783900000000003
B_9,6.0,3.3569999999999993,-30.80359999999999
B_9,7.0,6.869,24.3369
B_9,8.0,1.9989999999999952,0.14380000000001303
B_9,9.0,0.8449999999999989,-13.439999999999998
B_9,10.0,0.09100000000000819,-76.352548
C_1,-10.0,0.0,0.0
C_1,-9.0,0.0,0.0
C_1,-8.0,0.577,1.632000000000005
C_1,-7.0,0.0,0.0
C_1,-6.0,0.359,0.0
C_1,-5.0,0.21999999999999975,0.21279999999998722
C_1,-4.0,0.2590000000000001,0.0
C_1,-3.0,0.43499999999999994,5.0
C_1,-2.0,0.0,0.0
C_1,-1.0,0.0,0.0
C_1,1.0,0.051,30.5487
C_1,2.0,0.049999999999999996,30.0234
C_1,3.1,0.06600000000000002,4.006700000000002
C_1,3.2,0.088,-2.7837999999999994
C_1,4.1,0.249,0.0
C_1,4.2,0.08500000000000008,15.260500000000008
C_1,4.3,0.08300000000000018,-0.007800000000003138
C_1,5.0,0.7029999999999998,4.6680999999999955
C_1,6.0,2.883,-29.111399999999996
C_1,7.0,8.038,23.5762
C_1,8.0,1.9990000000000006,-0.7839999999999918
C_1,9.0,0.8619999999999983,-13.345100000000002
C_1,10.0,0.14099999999999824,-72.5512
C_10,-10.0,0.0,0.0
C_10,-9.0,0.0,0.0
C_10,-8.0,0.0,0.0
C_10,-7.0,0.0,0.0
C_10,-6.0,0.39500000000001023,0.0
C_10,-5.0,0.0,0.0
C_10,-4.0,0.8129999999999882,0.0
C_10,-3.0,1.3889999999999816,1.0
C_10,-2.0,0.0,0.0
C_10,-1.0,0.0,0.0
C_10,1.0,0.15800000000001546,30.2852
C_10,2.0,0.04999999999998295,30.007900000000003
C_10,3.1,0.0800000000000125,4.810200000000009
C_10,3.2,0.08799999999999386,7.143500000000003
C_10,4.1,0.24899999999999523,0.0
C_10,4.2,0.08500000000000796,15.1374
C_10,4.3,0.08299999999999841,-0.007800000000003138
C_10,5.0,0.6899999999999977,4.369900000000001
C_10,6.0,2.9650000000000034,-29.120700000000006
C_10,7.0,8.12700000000001,23.855900000000005
C_10,8.0,1.9990000000000236,0.6490000000000009
C_10,9.0,0.9020000000000152,-13.471400000000003
C_10,10.0,0.12699999999998113,-72.5216
C_11,-10.0,0.0,0.0
C_11,-9.0,0.0,0.0
C_11,-8.0,1.1550000000000011,-0.21199999999998909
C_11,-7.0,1.4749999999999943,5.75
C_11,-6.0,0.7159999999999798,0.0
C_11,-5.0,0.4259999999999877,0.36589999999999634
C_11,-4.0,0.0,0.0
C_11,-3.0,1.0170000000000243,3.0
C_11,-2.0,0.0,0.0
C_11,-1.0,0.0,0.0
C_11,1.0,0.09300000000001774,20.9098
C_11,2.0,0.034000000000020236,20.5231
C_11,3.1,0.05699999999998795,3.5465000000000018
C_11,3.2,0.05500000000000682,8.3808
C_11,4.1,0.24900000000002365,0.0
